CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate
55,2022,4,2022-04,Property Crimes,18,1.7730981401352504
55,2022,4,2022-04,Public Order Crimes,1,0.09850545222973614
55,2022,4,2022-04,Sex-Related Crimes,1,0.09850545222973614
55,2022,4,2022-04,Violent Crimes,10,0.9850545222973615
55,2022,5,2022-05,Financial Crimes,7,0.6895381656081531
55,2022,5,2022-05,Other Crimes,5,0.4925272611486807
55,2022,5,2022-05,Property Crimes,32,3.1521744713515565
55,2022,5,2022-05,Public Order Crimes,2,0.19701090445947228
55,2022,5,2022-05,Sex-Related Crimes,2,0.19701090445947228
55,2022,5,2022-05,Violent Crimes,18,1.7730981401352506
55,2022,6,2022-06,Financial Crimes,5,0.4925272611486807
55,2022,6,2022-06,Other Crimes,7,0.6895381656081531
55,2022,6,2022-06,Property Crimes,25,2.4626363057434038
55,2022,6,2022-06,Public Order Crimes,1,0.09850545222973614
55,2022,6,2022-06,Sex-Related Crimes,1,0.09850545222973614
55,2022,6,2022-06,Violent Crimes,18,1.7730981401352506
55,2022,7,2022-07,Drug-Related Crimes,1,0.09850545222973614
55,2022,7,2022-07,Financial Crimes,7,0.6895381656081531
55,2022,7,2022-07,Other Crimes,11,1.0835599745270974
55,2022,7,2022-07,Property Crimes,36,3.546196280270501
55,2022,7,2022-07,Sex-Related Crimes,2,0.19701090445947228
55,2022,7,2022-07,Violent Crimes,12,1.1820654267568336
55,2022,8,2022-08,Financial Crimes,2,0.19701090445947228
55,2022,8,2022-08,Other Crimes,2,0.19701090445947228
55,2022,8,2022-08,Property Crimes,33,3.2506799235812927
55,2022,8,2022-08,Sex-Related Crimes,1,0.09850545222973614
55,2022,8,2022-08,Violent Crimes,12,1.1820654267568338
55,2022,9,2022-09,Financial Crimes,2,0.19701090445947228
55,2022,9,2022-09,Other Crimes,3,0.29551635668920845
55,2022,9,2022-09,Property Crimes,21,2.068614496824459
55,2022,9,2022-09,Sex-Related Crimes,3,0.2955163566892084
55,2022,9,2022-09,Violent Crimes,23,2.2656254012839314
55,2022,10,2022-10,Financial Crimes,5,0.4925272611486807
55,2022,10,2022-10,Other Crimes,3,0.2955163566892084
55,2022,10,2022-10,Property Crimes,27,2.659647210202876
55,2022,10,2022-10,Sex-Related Crimes,1,0.09850545222973614
55,2022,10,2022-10,Violent Crimes,25,2.4626363057434038
55,2022,11,2022-11,Financial Crimes,1,0.09850545222973614
55,2022,11,2022-11,Other Crimes,3,0.29551635668920845
55,2022,11,2022-11,Property Crimes,22,2.1671199490541952
55,2022,11,2022-11,Public Order Crimes,1,0.09850545222973614
55,2022,11,2022-11,Sex-Related Crimes,2,0.19701090445947228
55,2022,11,2022-11,Violent Crimes,18,1.7730981401352506
55,2022,12,2022-12,Financial Crimes,6,0.5910327133784169
55,2022,12,2022-12,Other Crimes,9,0.8865490700676253
55,2022,12,2022-12,Property Crimes,17,1.6745926879055144
55,2022,12,2022-12,Public Order Crimes,1,0.09850545222973614
55,2022,12,2022-12,Violent Crimes,17,1.6745926879055144
55,2023,1,2023-01,Financial Crimes,3,0.29369541452466086
55,2023,1,2023-01,Other Crimes,2,0.19579694301644057
55,2023,1,2023-01,Property Crimes,34,3.3285480312794897
55,2023,1,2023-01,Public Order Crimes,1,0.09789847150822029
55,2023,1,2023-01,Sex-Related Crimes,2,0.19579694301644057
55,2023,1,2023-01,Violent Crimes,17,1.6642740156397449
55,2023,2,2023-02,Drug-Related Crimes,2,0.19579694301644057
55,2023,2,2023-02,Financial Crimes,1,0.09789847150822029
55,2023,2,2023-02,Other Crimes,2,0.19579694301644057
55,2023,2,2023-02,Property Crimes,26,2.5453602592137274
55,2023,2,2023-02,Public Order Crimes,1,0.09789847150822029
55,2023,2,2023-02,Sex-Related Crimes,2,0.19579694301644057
55,2023,2,2023-02,Violent Crimes,12,1.1747816580986434
55,2023,3,2023-03,Drug-Related Crimes,1,0.09789847150822029
55,2023,3,2023-03,Financial Crimes,7,0.685289300557542
55,2023,3,2023-03,Other Crimes,2,0.19579694301644057
55,2023,3,2023-03,Property Crimes,23,2.2516648446890666
55,2023,3,2023-03,Violent Crimes,9,0.8810862435739826
55,2023,4,2023-04,Drug-Related Crimes,1,0.09789847150822029
55,2023,4,2023-04,Financial Crimes,5,0.48949235754110143
55,2023,4,2023-04,Other Crimes,6,0.5873908290493217
55,2023,4,2023-04,Property Crimes,21,2.055867901672626
55,2023,4,2023-04,Public Order Crimes,3,0.29369541452466086
55,2023,4,2023-04,Sex-Related Crimes,1,0.09789847150822029
55,2023,4,2023-04,Violent Crimes,16,1.5663755441315246
55,2023,5,2023-05,Drug-Related Crimes,4,0.39159388603288114
55,2023,5,2023-05,Financial Crimes,10,0.9789847150822029
55,2023,5,2023-05,Other Crimes,5,0.48949235754110143
55,2023,5,2023-05,Property Crimes,39,3.818040388820591
55,2023,5,2023-05,Public Order Crimes,3,0.29369541452466086
55,2023,5,2023-05,Sex-Related Crimes,3,0.29369541452466086
55,2023,5,2023-05,Violent Crimes,15,1.4684770726233043
55,2023,6,2023-06,Financial Crimes,8,0.7831877720657623
55,2023,6,2023-06,Other Crimes,13,1.2726801296068637
55,2023,6,2023-06,Property Crimes,38,3.720141917312371
55,2023,6,2023-06,Public Order Crimes,2,0.19579694301644057
55,2023,6,2023-06,Sex-Related Crimes,1,0.09789847150822029
55,2023,6,2023-06,Violent Crimes,23,2.2516648446890666
55,2023,7,2023-07,Financial Crimes,3,0.29369541452466086
55,2023,7,2023-07,Other Crimes,15,1.4684770726233043
55,2023,7,2023-07,Property Crimes,26,2.5453602592137274
55,2023,7,2023-07,Public Order Crimes,2,0.19579694301644057
55,2023,7,2023-07,Sex-Related Crimes,3,0.29369541452466086
55,2023,7,2023-07,Violent Crimes,29,2.8390556737383883
55,2023,8,2023-08,Financial Crimes,2,0.19579694301644057
55,2023,8,2023-08,Other Crimes,12,1.1747816580986434
55,2023,8,2023-08,Property Crimes,25,2.447461787705507
55,2023,8,2023-08,Public Order Crimes,2,0.19579694301644057
55,2023,8,2023-08,Sex-Related Crimes,2,0.19579694301644057
55,2023,8,2023-08,Violent Crimes,25,2.447461787705507
55,2023,9,2023-09,Financial Crimes,6,0.5873908290493217
55,2023,9,2023-09,Other Crimes,11,1.0768831865904231
55,2023,9,2023-09,Property Crimes,33,3.2306495597712694
55,2023,9,2023-09,Public Order Crimes,2,0.19579694301644057
55,2023,9,2023-09,Sex-Related Crimes,3,0.29369541452466086
55,2023,9,2023-09,Violent Crimes,18,1.7621724871479651
55,2023,10,2023-10,Financial Crimes,6,0.5873908290493217
55,2023,10,2023-10,Other Crimes,5,0.48949235754110143
55,2023,10,2023-10,Property Crimes,16,1.5663755441315246
55,2023,10,2023-10,Public Order Crimes,2,0.19579694301644057
55,2023,10,2023-10,Sex-Related Crimes,2,0.19579694301644057
55,2023,10,2023-10,Violent Crimes,15,1.4684770726233043
55,2023,11,2023-11,Financial Crimes,3,0.29369541452466086
55,2023,11,2023-11,Other Crimes,4,0.39159388603288114
55,2023,11,2023-11,Property Crimes,34,3.3285480312794897
55,2023,11,2023-11,Public Order Crimes,5,0.48949235754110143
55,2023,11,2023-11,Sex-Related Crimes,2,0.19579694301644057
55,2023,11,2023-11,Violent Crimes,17,1.6642740156397449
55,2023,12,2023-12,Financial Crimes,10,0.9789847150822029
55,2023,12,2023-12,Other Crimes,9,0.8810862435739826
55,2023,12,2023-12,Property Crimes,36,3.5243449742959303
55,2023,12,2023-12,Public Order Crimes,1,0.09789847150822029
55,2023,12,2023-12,Violent Crimes,24,2.349563316197287
55,2024,1,2024-01,Drug-Related Crimes,1,0.09729523094106088
55,2024,1,2024-01,Financial Crimes,7,0.6810666165874261
55,2024,1,2024-01,Other Crimes,13,1.2648380022337915
55,2024,1,2024-01,Property Crimes,26,2.529676004467583
55,2024,1,2024-01,Public Order Crimes,2,0.19459046188212176
55,2024,1,2024-01,Sex-Related Crimes,1,0.09729523094106088
55,2024,1,2024-01,Violent Crimes,20,1.9459046188212175
55,2024,2,2024-02,Financial Crimes,9,0.8756570784695479
55,2024,2,2024-02,Other Crimes,16,1.556723695056974
55,2024,2,2024-02,Property Crimes,48,4.670171085170923
55,2024,2,2024-02,Public Order Crimes,3,0.29188569282318266
55,2024,2,2024-02,Violent Crimes,12,1.1675427712927304
55,2024,3,2024-03,Drug-Related Crimes,1,0.09729523094106088
55,2024,3,2024-03,Financial Crimes,9,0.8756570784695479
55,2024,3,2024-03,Other Crimes,6,0.5837713856463653
55,2024,3,2024-03,Property Crimes,28,2.7242664663497047
55,2024,3,2024-03,Public Order Crimes,2,0.19459046188212176
55,2024,3,2024-03,Violent Crimes,12,1.1675427712927307
55,2024,4,2024-04,Financial Crimes,13,1.2648380022337915
55,2024,4,2024-04,Other Crimes,9,0.8756570784695479
55,2024,4,2024-04,Property Crimes,39,3.794514006701374
55,2024,4,2024-04,Public Order Crimes,4,0.3891809237642435
55,2024,4,2024-04,Violent Crimes,20,1.9459046188212177
55,2024,5,2024-05,Financial Crimes,8,0.778361847528487
55,2024,5,2024-05,Other Crimes,3,0.29188569282318266
55,2024,5,2024-05,Property Crimes,28,2.7242664663497047
55,2024,5,2024-05,Public Order Crimes,3,0.29188569282318266
55,2024,5,2024-05,Sex-Related Crimes,2,0.19459046188212176
55,2024,5,2024-05,Violent Crimes,22,2.1404950807033396
55,2024,6,2024-06,Financial Crimes,1,0.09729523094106088
55,2024,6,2024-06,Other Crimes,3,0.29188569282318266
55,2024,6,2024-06,Property Crimes,39,3.794514006701374
55,2024,6,2024-06,Public Order Crimes,1,0.09729523094106088
55,2024,6,2024-06,Sex-Related Crimes,1,0.09729523094106088
55,2024,6,2024-06,Violent Crimes,17,1.6540189259980351
55,2024,7,2024-07,Financial Crimes,1,0.09729523094106088
55,2024,7,2024-07,Other Crimes,10,0.9729523094106088
55,2024,7,2024-07,Property Crimes,35,3.4053330829371307
55,2024,7,2024-07,Public Order Crimes,3,0.29188569282318266
55,2024,7,2024-07,Violent Crimes,20,1.9459046188212175
55,2024,8,2024-08,Financial Crimes,2,0.19459046188212176
55,2024,8,2024-08,Other Crimes,6,0.5837713856463653
55,2024,8,2024-08,Property Crimes,29,2.8215616972907656
55,2024,8,2024-08,Public Order Crimes,1,0.09729523094106088
55,2024,8,2024-08,Sex-Related Crimes,1,0.09729523094106088
55,2024,8,2024-08,Violent Crimes,16,1.5567236950569743
55,2024,9,2024-09,Financial Crimes,3,0.29188569282318266
55,2024,9,2024-09,Other Crimes,12,1.1675427712927307
55,2024,9,2024-09,Property Crimes,40,3.891809237642435
55,2024,9,2024-09,Sex-Related Crimes,2,0.19459046188212176
55,2024,9,2024-09,Violent Crimes,21,2.0431998497622788
55,2024,10,2024-10,Financial Crimes,4,0.3891809237642435
55,2024,10,2024-10,Other Crimes,5,0.4864761547053044
55,2024,10,2024-10,Property Crimes,31,3.0161521591728873
55,2024,10,2024-10,Public Order Crimes,1,0.09729523094106088
55,2024,10,2024-10,Sex-Related Crimes,1,0.09729523094106088
55,2024,10,2024-10,Violent Crimes,20,1.9459046188212177
55,2024,11,2024-11,Drug-Related Crimes,1,0.09729523094106088
55,2024,11,2024-11,Financial Crimes,3,0.29188569282318266
55,2024,11,2024-11,Other Crimes,7,0.6810666165874261
55,2024,11,2024-11,Property Crimes,23,2.2377903116444005
55,2024,11,2024-11,Public Order Crimes,1,0.09729523094106088
55,2024,11,2024-11,Sex-Related Crimes,1,0.09729523094106088
55,2024,11,2024-11,Violent Crimes,19,1.8486093878801566
55,2024,12,2024-12,Financial Crimes,1,0.09729523094106088
55,2024,12,2024-12,Other Crimes,2,0.19459046188212176
55,2024,12,2024-12,Property Crimes,32,3.113447390113948
55,2024,12,2024-12,Public Order Crimes,3,0.29188569282318266
55,2024,12,2024-12,Violent Crimes,11,1.0702475403516698
55,2025,1,2025-01,Financial Crimes,2,0.19339141496360346
55,2025,1,2025-01,Other Crimes,2,0.19339141496360346
55,2025,1,2025-01,Property Crimes,9,0.8702613673362156
55,2025,1,2025-01,Public Order Crimes,2,0.19339141496360346
55,2025,1,2025-01,Violent Crimes,6,0.5801742448908104
56,2015,1,2015-01,Drug-Related Crimes,21,0.6004117108874657
56,2015,1,2015-01,Financial Crimes,10,0.2859103385178408
56,2015,1,2015-01,Other Crimes,15,0.4288655077767612
56,2015,1,2015-01,Property Crimes,98,2.80192131747484
56,2015,1,2015-01,Public Order Crimes,1,0.028591033851784083
56,2015,1,2015-01,Sex-Related Crimes,8,0.22872827081427266
56,2015,1,2015-01,Violent Crimes,31,0.8863220494053066
56,2015,2,2015-02,Drug-Related Crimes,15,0.4288655077767612
56,2015,2,2015-02,Financial Crimes,18,0.5146386093321134
56,2015,2,2015-02,Other Crimes,8,0.22872827081427266
56,2015,2,2015-02,Property Crimes,54,1.5439158279963403
56,2015,2,2015-02,Public Order Crimes,6,0.1715462031107045
56,2015,2,2015-02,Sex-Related Crimes,5,0.1429551692589204
56,2015,2,2015-02,Violent Crimes,26,0.743366880146386
56,2015,3,2015-03,Drug-Related Crimes,21,0.6004117108874657
56,2015,3,2015-03,Financial Crimes,18,0.5146386093321134
56,2015,3,2015-03,Other Crimes,14,0.4002744739249771
56,2015,3,2015-03,Property Crimes,69,1.9727813357731014
56,2015,3,2015-03,Public Order Crimes,1,0.028591033851784083
56,2015,3,2015-03,Sex-Related Crimes,13,0.37168344007319304
56,2015,3,2015-03,Violent Crimes,38,1.0864592863677949
56,2015,4,2015-04,Drug-Related Crimes,11,0.3145013723696249
56,2015,4,2015-04,Financial Crimes,15,0.4288655077767612
56,2015,4,2015-04,Other Crimes,13,0.37168344007319304
56,2015,4,2015-04,Property Crimes,45,1.2865965233302836
56,2015,4,2015-04,Public Order Crimes,2,0.057182067703568165
56,2015,4,2015-04,Sex-Related Crimes,4,0.11436413540713633
56,2015,4,2015-04,Violent Crimes,29,0.8291399817017383
56,2015,5,2015-05,Drug-Related Crimes,10,0.2859103385178408
56,2015,5,2015-05,Financial Crimes,13,0.37168344007319304
56,2015,5,2015-05,Other Crimes,9,0.2573193046660567
56,2015,5,2015-05,Property Crimes,82,2.3444647758462946
56,2015,5,2015-05,Public Order Crimes,3,0.08577310155535224
56,2015,5,2015-05,Sex-Related Crimes,4,0.11436413540713633
56,2015,5,2015-05,Violent Crimes,33,0.9435041171088747
56,2015,6,2015-06,Drug-Related Crimes,8,0.22872827081427266
56,2015,6,2015-06,Financial Crimes,16,0.4574565416285453
56,2015,6,2015-06,Non-Criminal,1,0.028591033851784083
56,2015,6,2015-06,Other Crimes,9,0.25731930466605674
56,2015,6,2015-06,Property Crimes,90,2.5731930466605673
56,2015,6,2015-06,Public Order Crimes,5,0.1429551692589204
56,2015,6,2015-06,Sex-Related Crimes,10,0.2859103385178408
56,2015,6,2015-06,Violent Crimes,32,0.9149130832570905
56,2015,7,2015-07,Drug-Related Crimes,8,0.22872827081427266
56,2015,7,2015-07,Financial Crimes,15,0.4288655077767612
56,2015,7,2015-07,Other Crimes,12,0.34309240622140896
56,2015,7,2015-07,Property Crimes,83,2.3730558096980787
56,2015,7,2015-07,Public Order Crimes,4,0.11436413540713633
56,2015,7,2015-07,Sex-Related Crimes,3,0.08577310155535225
56,2015,7,2015-07,Violent Crimes,36,1.029277218664227
56,2015,8,2015-08,Drug-Related Crimes,8,0.22872827081427266
56,2015,8,2015-08,Financial Crimes,14,0.4002744739249771
56,2015,8,2015-08,Other Crimes,11,0.3145013723696249
56,2015,8,2015-08,Property Crimes,73,2.087145471180238
56,2015,8,2015-08,Public Order Crimes,5,0.1429551692589204
56,2015,8,2015-08,Sex-Related Crimes,5,0.1429551692589204
56,2015,8,2015-08,Violent Crimes,32,0.9149130832570906
56,2015,9,2015-09,Drug-Related Crimes,4,0.11436413540713633
56,2015,9,2015-09,Financial Crimes,17,0.4860475754803294
56,2015,9,2015-09,Other Crimes,5,0.1429551692589204
56,2015,9,2015-09,Property Crimes,73,2.087145471180238
56,2015,9,2015-09,Public Order Crimes,2,0.057182067703568165
56,2015,9,2015-09,Sex-Related Crimes,3,0.08577310155535225
56,2015,9,2015-09,Violent Crimes,35,1.0006861848124429
56,2015,10,2015-10,Drug-Related Crimes,6,0.17154620311070448
56,2015,10,2015-10,Financial Crimes,16,0.4574565416285453
56,2015,10,2015-10,Other Crimes,11,0.3145013723696249
56,2015,10,2015-10,Property Crimes,74,2.115736505032022
56,2015,10,2015-10,Public Order Crimes,7,0.20013723696248858
56,2015,10,2015-10,Sex-Related Crimes,5,0.1429551692589204
56,2015,10,2015-10,Violent Crimes,42,1.2008234217749314
56,2015,11,2015-11,Drug-Related Crimes,8,0.22872827081427266
56,2015,11,2015-11,Financial Crimes,11,0.3145013723696249
56,2015,11,2015-11,Other Crimes,12,0.34309240622140896
56,2015,11,2015-11,Property Crimes,94,2.6875571820677036
56,2015,11,2015-11,Public Order Crimes,1,0.028591033851784083
56,2015,11,2015-11,Sex-Related Crimes,1,0.028591033851784083
56,2015,11,2015-11,Violent Crimes,35,1.0006861848124429
56,2015,12,2015-12,Drug-Related Crimes,5,0.1429551692589204
56,2015,12,2015-12,Financial Crimes,14,0.4002744739249771
56,2015,12,2015-12,Other Crimes,6,0.17154620311070448
56,2015,12,2015-12,Property Crimes,95,2.7161482159194876
56,2015,12,2015-12,Public Order Crimes,3,0.08577310155535224
56,2015,12,2015-12,Sex-Related Crimes,2,0.057182067703568165
56,2015,12,2015-12,Violent Crimes,31,0.8863220494053065
56,2016,1,2016-01,Drug-Related Crimes,7,0.19960876681703862
56,2016,1,2016-01,Financial Crimes,15,0.427733071750797
56,2016,1,2016-01,Other Crimes,4,0.1140621524668792
56,2016,1,2016-01,Property Crimes,68,1.9390565919369465
56,2016,1,2016-01,Sex-Related Crimes,7,0.1996087668170386
56,2016,1,2016-01,Violent Crimes,29,0.8269506053848742
56,2016,2,2016-02,Drug-Related Crimes,5,0.142577690583599
56,2016,2,2016-02,Financial Crimes,15,0.427733071750797
56,2016,2,2016-02,Other Crimes,11,0.3136709192839178
56,2016,2,2016-02,Property Crimes,76,2.167180896870705
56,2016,2,2016-02,Public Order Crimes,1,0.0285155381167198
56,2016,2,2016-02,Sex-Related Crimes,3,0.0855466143501594
56,2016,2,2016-02,Violent Crimes,24,0.6843729148012753
56,2016,3,2016-03,Drug-Related Crimes,6,0.17109322870031882
56,2016,3,2016-03,Financial Crimes,24,0.6843729148012753
56,2016,3,2016-03,Non-Criminal,1,0.0285155381167198
56,2016,3,2016-03,Other Crimes,6,0.17109322870031882
56,2016,3,2016-03,Property Crimes,111,3.165224730955898
56,2016,3,2016-03,Public Order Crimes,6,0.17109322870031882
56,2016,3,2016-03,Sex-Related Crimes,4,0.1140621524668792
56,2016,3,2016-03,Violent Crimes,32,0.9124972197350336
56,2016,4,2016-04,Drug-Related Crimes,5,0.142577690583599
56,2016,4,2016-04,Financial Crimes,16,0.4562486098675168
56,2016,4,2016-04,Other Crimes,7,0.19960876681703862
56,2016,4,2016-04,Property Crimes,87,2.4808518161546225
56,2016,4,2016-04,Public Order Crimes,1,0.0285155381167198
56,2016,4,2016-04,Sex-Related Crimes,5,0.142577690583599
56,2016,4,2016-04,Violent Crimes,40,1.140621524668792
56,2016,5,2016-05,Drug-Related Crimes,5,0.142577690583599
56,2016,5,2016-05,Financial Crimes,21,0.5988263004511158
56,2016,5,2016-05,Other Crimes,14,0.39921753363407725
56,2016,5,2016-05,Property Crimes,105,2.9941315022555792
56,2016,5,2016-05,Public Order Crimes,2,0.0570310762334396
56,2016,5,2016-05,Sex-Related Crimes,4,0.1140621524668792
56,2016,5,2016-05,Violent Crimes,44,1.2546836771356713
56,2016,6,2016-06,Drug-Related Crimes,5,0.142577690583599
56,2016,6,2016-06,Financial Crimes,19,0.5417952242176762
56,2016,6,2016-06,Other Crimes,16,0.45624860986751686
56,2016,6,2016-06,Property Crimes,107,3.0511625784890186
56,2016,6,2016-06,Public Order Crimes,4,0.1140621524668792
56,2016,6,2016-06,Sex-Related Crimes,8,0.2281243049337584
56,2016,6,2016-06,Violent Crimes,41,1.1691370627855118
56,2016,7,2016-07,Drug-Related Crimes,8,0.2281243049337584
56,2016,7,2016-07,Financial Crimes,11,0.3136709192839178
56,2016,7,2016-07,Other Crimes,10,0.285155381167198
56,2016,7,2016-07,Property Crimes,128,3.6499888789401345
56,2016,7,2016-07,Public Order Crimes,3,0.0855466143501594
56,2016,7,2016-07,Sex-Related Crimes,4,0.1140621524668792
56,2016,7,2016-07,Violent Crimes,39,1.1121059865520722
56,2016,8,2016-08,Drug-Related Crimes,3,0.08554661435015941
56,2016,8,2016-08,Financial Crimes,35,0.9980438340851931
56,2016,8,2016-08,Other Crimes,17,0.4847641479842366
56,2016,8,2016-08,Property Crimes,113,3.2222558071893377
56,2016,8,2016-08,Public Order Crimes,2,0.0570310762334396
56,2016,8,2016-08,Sex-Related Crimes,11,0.3136709192839178
56,2016,8,2016-08,Violent Crimes,43,1.2261681390189514
56,2016,9,2016-09,Drug-Related Crimes,6,0.17109322870031882
56,2016,9,2016-09,Financial Crimes,26,0.7414039910347149
56,2016,9,2016-09,Other Crimes,7,0.19960876681703862
56,2016,9,2016-09,Property Crimes,83,2.3667896636877437
56,2016,9,2016-09,Public Order Crimes,2,0.0570310762334396
56,2016,9,2016-09,Sex-Related Crimes,5,0.142577690583599
56,2016,9,2016-09,Violent Crimes,41,1.169137062785512
56,2016,10,2016-10,Drug-Related Crimes,4,0.1140621524668792
56,2016,10,2016-10,Financial Crimes,17,0.4847641479842366
56,2016,10,2016-10,Non-Criminal,1,0.0285155381167198
56,2016,10,2016-10,Other Crimes,8,0.2281243049337584
56,2016,10,2016-10,Property Crimes,96,2.737491659205101
56,2016,10,2016-10,Public Order Crimes,4,0.1140621524668792
56,2016,10,2016-10,Sex-Related Crimes,3,0.0855466143501594
56,2016,10,2016-10,Violent Crimes,45,1.283199215252391
56,2016,11,2016-11,Drug-Related Crimes,2,0.0570310762334396
56,2016,11,2016-11,Financial Crimes,16,0.4562486098675168
56,2016,11,2016-11,Other Crimes,14,0.39921753363407725
56,2016,11,2016-11,Property Crimes,90,2.5663984305047824
56,2016,11,2016-11,Sex-Related Crimes,7,0.1996087668170386
56,2016,11,2016-11,Violent Crimes,34,0.9695282959684732
56,2016,12,2016-12,Drug-Related Crimes,5,0.142577690583599
56,2016,12,2016-12,Financial Crimes,24,0.6843729148012753
56,2016,12,2016-12,Other Crimes,12,0.34218645740063763
56,2016,12,2016-12,Property Crimes,79,2.2527275112208645
56,2016,12,2016-12,Public Order Crimes,3,0.0855466143501594
56,2016,12,2016-12,Sex-Related Crimes,4,0.1140621524668792
56,2016,12,2016-12,Violent Crimes,41,1.169137062785512
56,2017,1,2017-01,Drug-Related Crimes,5,0.14220220015244078
56,2017,1,2017-01,Financial Crimes,22,0.6256896806707394
56,2017,1,2017-01,Other Crimes,15,0.42660660045732235
56,2017,1,2017-01,Property Crimes,61,1.7348668418597775
56,2017,1,2017-01,Public Order Crimes,1,0.028440440030488155
56,2017,1,2017-01,Sex-Related Crimes,3,0.08532132009146447
56,2017,1,2017-01,Violent Crimes,31,0.8816536409451328
56,2017,2,2017-02,Drug-Related Crimes,4,0.11376176012195262
56,2017,2,2017-02,Financial Crimes,17,0.4834874805182986
56,2017,2,2017-02,Other Crimes,11,0.3128448403353697
56,2017,2,2017-02,Property Crimes,73,2.0761521222256354
56,2017,2,2017-02,Public Order Crimes,1,0.028440440030488155
56,2017,2,2017-02,Sex-Related Crimes,1,0.028440440030488155
56,2017,2,2017-02,Violent Crimes,38,1.08073672115855
56,2017,3,2017-03,Drug-Related Crimes,7,0.19908308021341709
56,2017,3,2017-03,Financial Crimes,24,0.6825705607317157
56,2017,3,2017-03,Other Crimes,15,0.4266066004573223
56,2017,3,2017-03,Property Crimes,70,1.990830802134171
56,2017,3,2017-03,Public Order Crimes,3,0.08532132009146447
56,2017,3,2017-03,Sex-Related Crimes,5,0.14220220015244078
56,2017,3,2017-03,Violent Crimes,46,1.3082602414024551
56,2017,4,2017-04,Drug-Related Crimes,3,0.08532132009146447
56,2017,4,2017-04,Financial Crimes,17,0.4834874805182986
56,2017,4,2017-04,Other Crimes,8,0.22752352024390524
56,2017,4,2017-04,Property Crimes,58,1.649545521768313
56,2017,4,2017-04,Public Order Crimes,1,0.028440440030488155
56,2017,4,2017-04,Sex-Related Crimes,2,0.05688088006097631
56,2017,4,2017-04,Violent Crimes,33,0.9385345210061091
56,2017,5,2017-05,Drug-Related Crimes,5,0.14220220015244078
56,2017,5,2017-05,Financial Crimes,20,0.5688088006097631
56,2017,5,2017-05,Other Crimes,17,0.4834874805182986
56,2017,5,2017-05,Property Crimes,76,2.1614734423170994
56,2017,5,2017-05,Public Order Crimes,1,0.028440440030488155
56,2017,5,2017-05,Sex-Related Crimes,7,0.19908308021341709
56,2017,5,2017-05,Violent Crimes,55,1.5642242016768484
56,2017,6,2017-06,Drug-Related Crimes,4,0.11376176012195262
56,2017,6,2017-06,Financial Crimes,25,0.7110110007622039
56,2017,6,2017-06,Other Crimes,2,0.05688088006097631
56,2017,6,2017-06,Property Crimes,83,2.3605565225305165
56,2017,6,2017-06,Public Order Crimes,3,0.08532132009146447
56,2017,6,2017-06,Sex-Related Crimes,2,0.05688088006097631
56,2017,6,2017-06,Violent Crimes,41,1.1660580412500143
56,2017,7,2017-07,Drug-Related Crimes,6,0.17064264018292893
56,2017,7,2017-07,Financial Crimes,9,0.2559639602743934
56,2017,7,2017-07,Other Crimes,21,0.5972492406402512
56,2017,7,2017-07,Property Crimes,98,2.787163122987839
56,2017,7,2017-07,Public Order Crimes,6,0.17064264018292893
56,2017,7,2017-07,Sex-Related Crimes,2,0.05688088006097631
56,2017,7,2017-07,Violent Crimes,42,1.1944984812805024
56,2017,8,2017-08,Drug-Related Crimes,3,0.08532132009146447
56,2017,8,2017-08,Financial Crimes,16,0.4550470404878105
56,2017,8,2017-08,Other Crimes,16,0.4550470404878105
56,2017,8,2017-08,Property Crimes,108,3.0715675232927206
56,2017,8,2017-08,Public Order Crimes,2,0.05688088006097631
56,2017,8,2017-08,Sex-Related Crimes,5,0.14220220015244078
56,2017,8,2017-08,Violent Crimes,32,0.910094080975621
56,2017,9,2017-09,Drug-Related Crimes,6,0.17064264018292893
56,2017,9,2017-09,Financial Crimes,17,0.4834874805182986
56,2017,9,2017-09,Other Crimes,16,0.4550470404878105
56,2017,9,2017-09,Property Crimes,91,2.588080042774422
56,2017,9,2017-09,Public Order Crimes,2,0.05688088006097631
56,2017,9,2017-09,Sex-Related Crimes,4,0.11376176012195262
56,2017,9,2017-09,Violent Crimes,33,0.9385345210061091
56,2017,10,2017-10,Drug-Related Crimes,6,0.17064264018292893
56,2017,10,2017-10,Financial Crimes,13,0.369725720396346
56,2017,10,2017-10,Other Crimes,13,0.369725720396346
56,2017,10,2017-10,Property Crimes,87,2.4743182826524697
56,2017,10,2017-10,Public Order Crimes,4,0.11376176012195262
56,2017,10,2017-10,Sex-Related Crimes,8,0.22752352024390524
56,2017,10,2017-10,Violent Crimes,48,1.3651411214634315
56,2017,11,2017-11,Drug-Related Crimes,11,0.3128448403353697
56,2017,11,2017-11,Financial Crimes,17,0.4834874805182986
56,2017,11,2017-11,Non-Criminal,1,0.028440440030488155
56,2017,11,2017-11,Other Crimes,8,0.22752352024390524
56,2017,11,2017-11,Property Crimes,74,2.1045925622561232
56,2017,11,2017-11,Public Order Crimes,1,0.028440440030488155
56,2017,11,2017-11,Sex-Related Crimes,3,0.08532132009146447
56,2017,11,2017-11,Violent Crimes,34,0.9669749610365972
56,2017,12,2017-12,Drug-Related Crimes,5,0.14220220015244078
56,2017,12,2017-12,Financial Crimes,20,0.5688088006097631
